Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
544.30408	85.6610	85.6610	85.8898	2	z2:544.3041	1	2	1085.59025	543.80240	2.2282e7	1	1
497.93863	38.7676	38.9629	38.9777	3	z3:497.9386	1	3	1490.79406	497.93863	2.2280e7	1	1
550.33197	52.2018	52.3022	52.5827	2	z2:550.3320	1	2	1097.64603	549.83029	2.2280e7	1	1
581.31061	33.1536	33.3349	33.6104	2	z2:581.3106	1	2	1159.60331	580.80893	2.2277e7	1	1
602.30365	35.7408	35.8151	35.8287	3	z3:602.3036	1	3	1803.88912	602.30365	2.2274e7	1	1
712.13776	107.4288	107.5104	107.6514	5	z5:712.1378	1	5	3554.64904	711.93709	2.2271e7	1	1
594.96802	54.5816	54.6904	54.8278	6	z6:594.9680	1	6	3560.75438	594.46634	2.2271e7	1	1
827.40497	105.0474	105.3779	105.5613	2	z2:827.4050	1	2	1652.79538	827.40497	2.2270e7	1	1
478.59946	39.1791	39.3927	39.3927	3	z3:478.5995	1	3	1432.77654	478.59946	2.2267e7	1	1
580.29974	56.5049	56.7046	56.9337	4	z4:580.2997	1	4	2318.17322	580.55058	2.2266e7	1	1
690.87219	102.7501	103.1583	103.2711	6	z6:690.8722	1	6	4135.17608	690.20329	2.2266e7	1	1
827.48834	107.4956	107.7561	107.8331	2	z2:827.4883	1	2	1652.96213	827.48834	2.2264e7	1	1
892.92053	143.3461	143.3461	143.5041	2	z2:892.9205	1	2	1782.82316	892.41885	2.2261e7	1	1
465.29456	96.8409	96.9140	97.3998	4	z4:465.2946	1	4	1857.14912	465.29456	2.2260e7	1	1
765.40570	91.9946	92.1522	92.2650	2	z2:765.4057	1	2	1528.79685	765.40570	2.2258e7	1	1
463.79279	105.6926	105.9032	106.2624	2	z2:463.7928	1	2	925.57102	463.79279	2.2258e7	1	1
714.04077	124.5085	124.7468	124.8434	3	z3:714.0408	1	3	2137.09378	713.37187	2.2258e7	1	1
461.24857	53.7127	53.9495	54.0965	1	z1:461.2486	1	1	460.24129	461.24857	2.2257e7	1	1
680.33673	53.4740	53.5545	53.7211	2	z2:680.3367	1	2	1358.65891	680.33673	2.2257e7	1	1
602.30518	61.3853	61.4546	61.6364	2	z2:602.3052	1	2	1202.59580	602.30518	2.2257e7	1	1
691.85828	103.9940	104.2985	104.3666	4	z4:691.8583	1	4	2763.40400	691.85828	2.2257e7	1	1
641.26886	56.7504	56.9138	57.1725	2	z2:641.2689	1	2	1280.52317	641.26886	2.2255e7	1	1
553.28058	83.3166	83.4593	83.6723	4	z4:553.2806	1	4	2207.08650	552.77890	2.2255e7	1	1
1004.80768	123.2965	123.3275	123.4911	3	z3:1004.8077	1	3	3010.39785	1004.47323	2.2255e7	1	1
633.38330	134.6433	134.8589	135.0508	2	z2:633.3833	1	2	1264.75205	633.38330	2.2254e7	1	1
450.59796	44.4898	44.5010	44.9906	5	z5:450.5980	1	5	2246.95007	450.39729	2.2253e7	1	1
862.42975	116.0990	116.3600	116.4848	2	z2:862.4297	1	2	1722.84494	862.42975	2.2253e7	1	1
1026.01904	143.3149	143.3149	143.3785	2	z2:1026.0190	1	2	2049.02018	1025.51737	2.2252e7	1	1
774.90295	72.6167	72.7443	72.9329	4;5	z4:774.9030;z5:620.1240	2	4	3093.57609	774.40130	2.2252e7	2	3
847.93835	117.6567	117.8844	117.9388	4	z4:847.9384	1	4	3385.71760	847.43668	2.2250e7	1	1
533.55432	83.5410	83.7467	84.0117	4	z4:533.5543	1	4	2129.18482	533.30348	2.2250e7	1	1
688.36731	65.4828	65.5399	65.7148	2	z2:688.3673	1	2	1374.72007	688.36731	2.2249e7	1	1
671.11322	95.9873	96.3181	96.5758	6	z6:671.1132	1	6	4018.62895	670.77877	2.2245e7	1	1
480.92542	53.3429	53.6016	53.6893	3	z3:480.9254	1	3	1439.75442	480.92542	2.2244e7	1	1
609.64319	79.5099	79.6597	79.8042	3	z3:609.6432	1	3	1824.90438	609.30874	2.2243e7	1	1
478.21790	54.1065	54.3134	54.4657	3	z3:478.2179	1	3	1431.63186	478.21790	2.2242e7	1	1
762.39819	143.4419	143.4419	143.6284	2	z2:762.3982	1	2	1522.78183	762.39819	2.2241e7	1	1
668.38544	23.9574	24.0838	24.2838	6	z6:668.3854	1	6	4003.26561	668.21821	2.2240e7	1	1
479.26370	41.2856	41.3511	41.4423	4	z4:479.2637	1	4	1913.02570	479.26370	2.2240e7	1	1
707.34076	92.2873	92.2873	92.4469	3	z3:707.3408	1	3	2119.00045	707.34076	2.2239e7	1	1
599.61957	60.7581	60.8582	61.2046	3	z3:599.6196	1	3	1794.83352	599.28512	2.2236e7	1	1
558.53473	35.1731	35.3835	35.5974	5	z5:558.5347	1	5	2786.63391	558.33406	2.2234e7	1	1
446.24182	34.9891	35.0656	35.4578	4	z4:446.2418	1	4	1780.93818	446.24182	2.2234e7	1	1
457.50256	56.4356	56.5185	56.7665	4	z4:457.5026	1	4	1824.97779	457.25172	2.2234e7	1	1
827.03516	65.1054	65.1896	65.2996	3	z3:827.0352	1	3	2476.07693	826.36625	2.2234e7	1	1
449.73666	59.9992	60.0444	60.4104	4	z4:449.7367	1	4	1794.91755	449.73666	2.2233e7	1	1
591.26324	50.5913	50.9290	51.2291	2	z2:591.2632	1	2	1180.51194	591.26324	2.2232e7	1	1
490.25729	50.8151	50.9487	51.0582	4	z4:490.2573	1	4	1954.99336	489.75562	2.2230e7	1	1
939.91083	91.2716	91.3409	91.4867	2	z2:939.9108	1	2	1877.80710	939.91083	2.2229e7	1	1
575.95068	55.0649	55.1392	55.2812	6	z6:575.9507	1	6	3446.65038	575.44901	2.2227e7	1	1
757.90955	99.8484	100.0876	100.3901	2	z2:757.9095	1	2	1513.80454	757.90955	2.2227e7	1	1
502.26151	46.7747	46.9305	47.0742	3	z3:502.2615	1	3	1502.75933	501.92705	2.2227e7	1	2
814.38800	112.0878	112.2698	112.3454	4	z4:814.3880	1	4	3250.51283	813.63548	2.2226e7	1	1
425.25754	88.1944	88.6177	88.7849	4	z4:425.2575	1	4	1697.00105	425.25754	2.2223e7	1	1
488.57697	24.1460	24.2614	24.4735	3	z3:488.5770	1	3	1462.70907	488.57697	2.2222e7	1	1
593.84369	63.6763	63.7467	63.7467	2	z2:593.8437	1	2	1185.67282	593.84369	2.2221e7	1	1
755.83038	60.5995	60.7667	61.0065	2	z2:755.8304	1	2	1509.64621	755.83038	2.2221e7	1	1
517.29413	59.3025	59.3605	59.6214	2	z2:517.2941	1	2	1032.57370	517.29413	2.2221e7	1	1
468.60480	56.8668	57.1602	57.3431	3	z3:468.6048	1	3	1402.79256	468.60480	2.2221e7	1	1
695.68762	105.5464	105.7310	105.8672	3	z3:695.6876	1	3	2083.03768	695.35317	2.2221e7	1	1
908.99103	74.3305	74.3835	74.5969	2	z2:908.9910	1	2	1815.96750	908.99103	2.2219e7	1	1
450.45047	49.7230	49.8690	50.0435	4	z4:450.4505	1	4	1797.77277	450.45047	2.2218e7	1	1
933.00745	134.2978	134.3474	134.4972	4	z4:933.0074	1	4	3725.99397	932.50577	2.2218e7	1	1
446.54581	51.4866	51.8215	51.9840	3	z3:446.5458	1	3	1335.61224	446.21136	2.2215e7	1	1
605.29193	72.1341	72.3913	72.5585	3	z3:605.2919	1	3	1812.85396	605.29193	2.2214e7	1	1
574.28363	39.9747	40.2212	40.3227	2	z2:574.2836	1	2	1147.55606	574.78531	2.2213e7	1	1
579.82794	71.1950	71.3349	71.6144	5	z5:579.8279	1	5	2892.09662	579.42660	2.2213e7	1	1
616.34412	85.6462	85.8614	85.9195	6	z6:616.3441	1	6	3690.01433	616.00966	2.2212e7	1	1
671.87756	41.3597	41.4856	41.7228	2	z2:671.8776	1	2	1341.74057	671.87756	2.2210e7	1	1
559.92432	93.1830	93.3725	93.5163	3	z3:559.9243	1	3	1676.75112	559.92432	2.2210e7	1	1
540.78864	65.3949	65.5707	65.7296	6	z6:540.7886	1	6	3234.67473	540.11973	2.2210e7	1	1
572.82825	88.7539	89.0488	89.2628	2	z2:572.8282	1	2	1144.64530	573.32992	2.2209e7	1	1
645.34753	148.0658	148.1460	148.2516	1	z1:645.3475	1	1	644.34026	645.34753	2.2207e7	1	1
515.27167	93.1979	93.1979	93.6810	3	z3:515.2717	1	3	1542.79317	515.27167	2.2206e7	1	1
713.89929	143.4107	143.4107	143.5352	2	z2:713.8993	1	2	1425.78403	713.89929	2.2206e7	1	1
711.69080	81.9402	82.1064	82.3562	6	z6:711.6908	1	6	4261.09105	711.18912	2.2204e7	1	1
685.00763	109.5875	109.6024	109.9858	3	z3:685.0076	1	3	2052.00106	685.00763	2.2204e7	1	1
518.17957	65.9672	66.1701	66.4187	2	z2:518.1796	1	2	1034.34458	518.17957	2.2202e7	1	1
530.76910	48.3138	48.5063	48.6995	1	z1:530.7691	1	1	529.76183	530.76910	2.2201e7	1	1
1083.49988	63.8345	63.9571	64.0624	3	z3:1083.4999	1	3	3245.47109	1082.83097	2.2201e7	1	1
519.92480	48.9542	49.1357	49.3284	6	z6:519.9248	1	6	3112.50181	519.75758	2.2201e7	1	1
932.51184	145.0465	145.1198	145.2744	3	z3:932.5118	1	3	2793.51034	932.17739	2.2200e7	1	1
539.29431	23.8642	23.9574	24.1460	3;4	z3:539.2943;z4:404.7211	2	3	1614.85927	539.29370	2.2198e7	2	2
620.08032	53.4222	53.4901	53.6893	2	z2:620.0803	1	2	1238.14609	620.08032	2.2198e7	1	1
644.81018	39.6034	39.7806	40.0057	2	z2:644.8102	1	2	1287.60581	644.81018	2.2197e7	1	1
606.90179	51.6113	51.7474	51.8822	4	z4:606.9018	1	4	2421.57136	606.40012	2.2197e7	1	1
443.74240	84.6583	84.7974	85.1513	2	z2:443.7424	1	2	885.47025	443.74240	2.2196e7	1	1
795.93298	86.7237	86.7745	86.9970	2	z2:795.9330	1	2	1588.84806	795.43131	2.2195e7	1	1
545.60168	70.3854	70.6875	70.8340	6	z6:545.6017	1	6	3265.55974	545.26723	2.2194e7	1	1
1216.02954	46.9429	47.1628	47.2947	2	z2:1216.0295	1	2	2429.04117	1215.52786	2.2194e7	1	1
548.47174	23.5977	23.7364	23.8008	5	z5:548.4717	1	5	2734.31226	547.86973	2.2192e7	1	1
603.77313	55.7331	55.8045	55.9762	2	z2:603.7731	1	2	1205.53171	603.77313	2.2191e7	1	1
543.25714	62.6387	62.8625	63.0048	3	z3:543.2571	1	3	1625.74624	542.92269	2.2191e7	1	1
545.80310	56.9337	57.0700	57.2985	4	z4:545.8031	1	4	2179.18330	545.80310	2.2190e7	1	1
714.83319	53.2279	53.2874	53.3119	2	z2:714.8332	1	2	1427.65183	714.83319	2.2190e7	1	1
508.27505	116.7857	117.0257	117.3418	2	z2:508.2751	1	2	1014.53556	508.27505	2.2189e7	1	1
558.33636	71.7802	71.9008	72.0775	2	z2:558.3364	1	2	1114.65818	558.33636	2.2189e7	1	1
988.95807	71.1827	71.2532	71.2532	5	z5:988.9581	1	5	4937.74725	988.55673	2.2188e7	1	1
513.35333	58.6085	58.8457	58.9162	2	z2:513.3533	1	2	1024.69211	513.35333	2.2187e7	1	1
562.33301	75.9844	76.2754	76.4610	2	z2:562.3330	1	2	1122.65146	562.33301	2.2187e7	1	1
425.22806	55.3270	55.3270	55.6873	3	z3:425.2281	1	3	1272.66234	425.22806	2.2187e7	1	1
415.55963	32.4305	32.7154	32.9684	3	z3:415.5596	1	3	1243.65706	415.55963	2.2186e7	1	1
495.22104	46.2841	46.2841	46.4966	3	z3:495.2210	1	3	1481.63793	494.88659	2.2184e7	1	1
597.00104	48.8589	49.0788	49.1751	3	z3:597.0010	1	3	1786.97793	596.66659	2.2183e7	1	1
404.31906	146.2070	146.2679	146.4473	1	z1:404.3191	1	1	403.31178	404.31906	2.2181e7	1	1
489.90723	42.7202	42.9437	43.0475	3	z3:489.9072	1	3	1466.69985	489.90723	2.2179e7	1	1
498.93945	66.6440	66.8792	67.0995	3	z3:498.9395	1	3	1493.79653	498.93945	2.2178e7	1	1
609.65826	107.2721	107.4782	107.4956	6	z6:609.6583	1	6	3649.89922	609.32381	2.2177e7	1	1
463.79324	62.5941	62.7674	63.0578	4	z4:463.7932	1	4	1851.14387	463.79324	2.2177e7	1	1
415.74182	51.8661	52.0904	52.2154	4	z4:415.7418	1	4	1660.94489	416.24350	2.2177e7	1	1
936.45026	92.1659	92.4333	92.4333	2	z2:936.4503	1	2	1870.88596	936.45026	2.2177e7	1	1
884.99164	87.7283	87.8882	88.0259	4	z4:884.9916	1	4	3532.92738	884.23912	2.2177e7	1	1
800.45782	114.5691	114.5888	115.0762	2	z2:800.4578	1	2	1598.90110	800.45782	2.2177e7	1	1
639.84015	49.3160	49.5015	49.7528	5	z5:639.8401	1	5	3195.16772	640.04082	2.2176e7	1	1
557.34900	115.4968	115.6009	115.9173	2	z2:557.3490	1	2	1112.68345	557.34900	2.2175e7	1	1
640.36768	55.3134	55.5054	55.6353	2	z2:640.3677	1	2	1277.71744	639.86600	2.2175e7	1	1
602.31494	34.6110	34.6775	34.8330	2	z2:602.3149	1	2	1202.61533	602.31494	2.2174e7	1	1
650.34827	74.0418	74.0418	74.4840	3	z3:650.3483	1	3	1947.01962	650.01381	2.2173e7	1	1
519.28894	136.2290	136.4283	136.6456	2	z2:519.2889	1	2	1036.56333	519.28894	2.2173e7	1	1
762.66443	125.7272	125.8350	125.9391	4	z4:762.6644	1	4	3044.62190	762.16275	2.2172e7	1	1
491.52432	86.7534	86.9488	87.1898	2	z2:491.5243	1	2	981.03409	491.52432	2.2172e7	1	1
956.83472	142.3290	142.4776	142.5309	3	z3:956.8347	1	3	2866.47897	956.50027	2.2171e7	1	1
746.39008	82.1188	82.2994	82.3278	2	z2:746.3901	1	2	1490.76560	746.39008	2.2171e7	1	1
624.28741	126.4139	126.5908	126.8237	3	z3:624.2874	1	3	1869.84041	624.28741	2.2171e7	1	1
620.65057	34.9767	35.0767	35.1855	3	z3:620.6506	1	3	1858.92989	620.65057	2.2170e7	1	1
782.91797	120.0510	120.0510	120.1154	2	z2:782.9180	1	2	1563.82138	782.91797	2.2167e7	1	1
464.53735	47.4134	47.6578	47.6689	3	z3:464.5374	1	3	1390.59023	464.53735	2.2166e7	1	1
494.60739	60.8582	60.8891	61.3754	3	z3:494.6074	1	3	1480.80034	494.60739	2.2165e7	1	1
412.91547	74.2276	74.4083	74.8235	3	z3:412.9155	1	3	1235.72457	412.91547	2.2164e7	1	1
1317.69348	143.1384	143.1695	143.1955	6	z6:1317.6935	1	6	7894.09710	1316.69013	2.2162e7	1	1
405.90039	61.1414	61.3989	61.4372	6	z6:405.9004	1	6	2428.35533	405.73316	2.2162e7	1	1
792.04736	85.6326	85.6709	85.9863	3	z3:792.0474	1	3	2372.11691	791.71291	2.2161e7	1	1
536.82605	113.0155	113.2034	113.6316	2	z2:536.8260	1	2	1071.63755	536.82605	2.2161e7	1	1
847.37408	110.3770	110.5556	110.7094	3	z3:847.3741	1	3	2539.10042	847.37408	2.2160e7	1	1
859.88824	42.7832	42.9437	43.0254	2	z2:859.8882	1	2	1717.76194	859.88824	2.2160e7	1	1
475.60144	73.8316	74.0035	74.2673	6	z6:475.6014	1	6	2844.55492	475.09976	2.2157e7	1	1
729.35718	42.8104	42.8696	43.0105	3	z3:729.3572	1	3	2184.04635	729.02273	2.2157e7	1	1
505.96292	33.4868	33.7719	33.8573	3	z3:505.9629	1	3	1514.86693	505.96292	2.2156e7	1	1
831.40320	143.4730	143.5041	143.6595	2	z2:831.4032	1	2	1660.79184	831.40320	2.2156e7	1	1
897.45264	129.7758	129.9938	130.0891	2	z2:897.4526	1	2	1791.88737	896.95096	2.2153e7	1	1
610.26514	105.5142	105.6815	105.7979	6	z6:610.2651	1	6	3653.54045	609.93069	2.2153e7	1	1
912.14227	115.2012	115.3905	115.4683	3	z3:912.1423	1	3	2730.39492	911.13892	2.2153e7	1	1
819.44037	107.7561	107.9288	108.0896	5	z5:819.4404	1	5	4090.15875	819.03903	2.2149e7	1	1
400.24960	72.2787	72.5722	72.9528	2	z2:400.2496	1	2	798.48465	400.24960	2.2149e7	1	1
966.03870	113.0971	113.1724	113.4189	2	z2:966.0387	1	2	1929.05948	965.53702	2.2147e7	1	1
411.21036	40.1692	40.3066	40.5108	3	z3:411.2104	1	3	1230.60924	411.21036	2.2147e7	1	1
666.36322	36.7921	36.8761	37.0899	2	z2:666.3632	1	2	1330.71189	666.36322	2.2146e7	1	1
439.01968	23.8331	23.9263	24.1957	4;5	z4:549.0259;z5:439.0197	2	5	2190.06204	439.01968	2.2146e7	1	2
844.45715	133.5649	133.7593	133.9463	2	z2:844.4572	1	2	1686.89975	844.45715	2.2141e7	1	1
625.34003	50.4803	50.6050	50.6050	3	z3:625.3400	1	3	1871.99490	625.00558	2.2137e7	1	1
650.36890	89.2172	89.2628	89.4225	3	z3:650.3689	1	3	1947.08151	650.03444	2.2135e7	1	1
507.81943	47.3418	47.3676	47.8617	4	z4:507.8194	1	4	2026.24525	507.56859	2.2134e7	1	1
731.31525	56.5444	56.5790	56.7356	3	z3:731.3152	1	3	2190.92391	731.31525	2.2134e7	1	1
550.34082	99.4829	99.4829	99.9749	2	z2:550.3408	1	2	1098.66709	550.34082	2.2134e7	1	1
513.00562	46.7908	46.9590	47.1457	2	z2:513.0056	1	2	1023.99668	513.00562	2.2132e7	1	1
566.80621	93.1496	93.3725	93.6045	2	z2:566.8062	1	2	1131.59787	566.80621	2.2131e7	1	1
742.81616	100.6020	100.7556	100.8931	2	z2:742.8162	1	2	1483.61777	742.81616	2.2131e7	1	1
1179.07532	111.3359	111.5527	111.5862	4	z4:1179.0753	1	4	4709.26210	1178.32280	2.2131e7	1	1
563.31750	106.0345	106.2624	106.5815	2	z2:563.3175	1	2	1124.62046	563.31750	2.2130e7	1	1
467.26138	64.9940	65.2267	65.3801	2	z2:467.2614	1	2	932.50821	467.26138	2.2130e7	1	1
830.15942	122.5391	122.6482	122.7928	5	z5:830.1594	1	5	4145.76074	830.15942	2.2129e7	1	1
507.58746	42.9314	43.1805	43.4830	6	z6:507.5875	1	6	3037.47441	507.25301	2.2127e7	1	1
581.31201	39.3506	39.4249	39.4607	2	z2:581.3120	1	2	1160.60947	581.31201	2.2127e7	1	1
687.87561	101.6111	101.7537	101.9992	3	z3:687.8756	1	3	2059.60165	687.54116	2.2127e7	1	1
667.67218	46.3088	46.4634	46.7030	3	z3:667.6722	1	3	1998.99136	667.33773	2.2125e7	1	2
861.48962	143.5663	143.6906	143.8149	2	z2:861.4896	1	2	1719.96134	860.98795	2.2124e7	1	1
573.91278	63.3484	63.4126	63.5512	6	z6:573.9128	1	6	3435.42632	573.57833	2.2124e7	1	1
794.38977	113.5946	113.6069	113.8324	3	z3:794.3898	1	3	2378.14077	793.72087	2.2123e7	1	1
892.50153	66.1701	66.1701	66.4187	2	z2:892.5015	1	2	1782.98850	892.50153	2.2122e7	1	1
585.27466	27.4166	27.5103	27.5799	6	z6:585.2747	1	6	3503.59758	584.94021	2.2120e7	1	1
560.25916	23.8008	23.8952	24.0204	2	z2:560.2592	1	2	1118.50376	560.25916	2.2116e7	1	1
795.20880	115.9778	116.0743	116.2795	5	z5:795.2088	1	5	3970.00427	795.00813	2.2116e7	1	1
794.94501	87.3336	87.4698	87.6590	2	z2:794.9450	1	2	1587.87546	794.94501	2.2116e7	1	1
451.75119	50.3360	50.4914	50.8151	4	z4:451.7512	1	4	1804.98236	452.25287	2.2111e7	1	1
754.38965	89.9552	90.2019	90.3492	2	z2:754.3896	1	2	1507.76810	754.89133	2.2111e7	1	1
816.89984	94.2550	94.4680	94.4841	2	z2:816.8998	1	2	1631.78513	816.89984	2.2111e7	1	1
621.98944	144.0873	144.2117	144.3361	2;3	z2:931.9815;z3:621.9894	2	3	1861.94531	621.65571	2.2108e7	2	2
710.75134	129.9938	129.9938	130.2610	6	z6:710.7513	1	6	4255.45433	710.24967	2.2108e7	1	1
760.05103	88.3703	88.5546	88.7378	3	z3:760.0510	1	3	2275.12454	759.38212	2.2107e7	1	1
493.29712	90.6811	90.9361	91.1394	2	z2:493.2971	1	2	984.57969	493.29712	2.2107e7	1	1
478.60797	43.6400	43.8207	44.0682	3	z3:478.6080	1	3	1432.80208	478.60797	2.2106e7	1	1
743.86707	116.9626	117.0989	117.5911	2	z2:743.8671	1	2	1485.71958	743.86707	2.2105e7	1	1
566.81036	43.0254	43.1557	43.2373	2	z2:566.8104	1	2	1132.60953	567.31204	2.2104e7	1	3
511.26913	77.1177	77.1982	77.4924	3	z3:511.2691	1	3	1530.78557	511.26913	2.2104e7	1	1
555.92963	66.0092	66.1007	66.2949	6	z6:555.9296	1	6	3327.52739	555.59517	2.2104e7	1	2
495.29279	107.2560	107.5598	108.0488	1	z1:495.2928	1	1	494.28551	495.29279	2.2104e7	1	1
723.39484	116.9267	116.9441	117.2864	2	z2:723.3948	1	2	1444.77512	723.39484	2.2101e7	1	1
758.40790	106.2933	106.4629	106.7189	3	z3:758.4079	1	3	2272.20186	758.40790	2.2100e7	1	1
439.19263	49.6499	49.8035	49.9251	3	z3:439.1926	1	3	1314.55605	439.19263	2.2099e7	1	1
938.91943	142.9060	142.9904	143.1955	2	z2:938.9194	1	2	1875.82431	938.91943	2.2099e7	1	1
556.83826	44.0843	44.1795	44.3537	2	z2:556.8383	1	2	1111.66196	556.83826	2.2096e7	1	1
429.87579	38.1989	38.3620	38.6861	4	z4:429.8758	1	4	1717.48078	430.37747	2.2096e7	1	1
485.79135	72.0690	72.2206	72.3790	2	z2:485.7914	1	2	969.56815	485.79135	2.2096e7	1	1
667.39630	109.8191	110.0341	110.2124	2	z2:667.3963	1	2	1332.77805	667.39630	2.2091e7	1	1
514.29462	31.8226	32.0921	32.2415	3	z3:514.2946	1	3	1539.86202	514.29462	2.2091e7	1	1
711.85010	112.1968	112.3768	112.8745	1	z1:711.8501	1	1	710.84282	711.85010	2.2091e7	1	1
640.83881	98.7644	99.0317	99.2261	2	z2:640.8388	1	2	1279.66306	640.83881	2.2090e7	1	1
551.64471	89.0972	89.0972	89.5548	3	z3:551.6447	1	3	1651.91231	551.64471	2.2088e7	1	1
1019.49200	72.2787	72.3913	72.4484	2	z2:1019.4920	1	2	2036.96946	1019.49200	2.2086e7	1	1
680.29163	63.5227	63.7467	64.1106	2	z2:680.2916	1	2	1358.56870	680.29163	2.2085e7	1	1
631.84967	97.2437	97.3131	97.7961	1	z1:631.8497	1	1	630.84239	631.84967	2.2085e7	1	1
423.21353	44.3354	44.4898	44.7618	4	z4:423.2135	1	4	1688.82502	423.21353	2.2083e7	1	1
412.54779	59.5423	59.7117	59.9770	3	z3:412.5478	1	3	1234.62154	412.54779	2.2083e7	1	1
411.53632	72.7058	73.0518	73.2427	3	z3:411.5363	1	3	1231.58712	411.53632	2.2081e7	1	1
425.22681	76.5934	76.8386	77.1177	3	z3:425.2268	1	3	1272.65859	425.22681	2.2080e7	1	1
510.76529	62.6127	62.7848	63.0999	1	z1:510.7653	1	1	509.75801	510.76529	2.2080e7	1	1
482.75583	77.0546	77.3034	77.5209	2	z2:482.7558	1	2	963.49710	482.75583	2.2079e7	1	1
554.82794	23.6090	23.7039	23.8331	6	z6:554.8279	1	6	3319.91393	554.32626	2.2079e7	1	1
474.25064	38.4608	38.4782	38.7244	2	z2:474.2506	1	2	946.48673	474.25064	2.2078e7	1	1
500.48816	124.2695	124.4391	124.6912	2	z2:500.4882	1	2	998.96177	500.48816	2.2077e7	1	1
709.37604	95.2040	95.2040	95.5812	2	z2:709.3760	1	2	1416.73752	709.37604	2.2077e7	1	1
608.06628	62.6127	62.7848	62.9033	2	z2:608.0663	1	2	1214.11802	608.06628	2.2076e7	1	1
567.26843	58.9521	59.3124	59.5695	2	z2:567.2684	1	2	1133.52567	567.77011	2.2075e7	1	2
410.90341	53.5829	53.7582	53.9631	3	z3:410.9034	1	3	1229.68841	410.90341	2.2075e7	1	1
735.87396	91.5239	91.8621	91.9946	2	z2:735.8740	1	2	1470.73673	736.37564	2.2074e7	1	1
531.29462	121.5590	121.6370	121.9020	3	z3:531.2946	1	3	1590.86202	531.29462	2.2074e7	1	1
449.89529	59.3605	59.4940	59.9498	6	z6:449.8953	1	6	2692.32475	449.72807	2.2074e7	1	1
898.76495	128.8558	129.1171	129.2323	3	z3:898.7650	1	3	2692.26968	898.43050	2.2073e7	1	1
608.64648	45.4240	45.5476	45.6304	3	z3:608.6465	1	3	1821.91427	608.31203	2.2073e7	1	1
429.56662	35.8781	36.0621	36.2329	3	z3:429.5666	1	3	1285.67803	429.56662	2.2071e7	1	1
476.77237	23.6090	23.7039	23.8642	3;4	z3:635.0272;z4:476.7724	2	4	1902.05773	476.52171	2.2070e7	2	2
1243.47668	142.5693	142.8327	142.9669	3	z3:1243.4767	1	3	3726.40487	1243.14223	2.2068e7	1	1
434.54617	39.2751	39.4731	39.5910	3	z3:434.5462	1	3	1300.61669	434.54617	2.2067e7	1	1
810.90778	42.6311	42.7560	42.8535	2	z2:810.9078	1	2	1619.80100	810.90778	2.2066e7	1	1
542.79883	56.4356	56.4900	56.9015	6	z6:542.7988	1	6	3247.73925	542.29715	2.2063e7	1	1
589.73590	54.6138	54.7450	54.9477	2	z2:589.7359	1	2	1177.45725	589.73590	2.2063e7	1	1
678.34576	125.3297	125.4733	125.6603	2	z2:678.3458	1	2	1354.67698	678.34576	2.2060e7	1	1
734.99359	93.9825	94.2859	94.2983	4	z4:734.9936	1	4	2934.94190	734.74275	2.2060e7	1	1
1056.13879	120.7073	120.7876	120.9239	3	z3:1056.1388	1	3	3162.38449	1055.13544	2.2059e7	1	2
541.77972	90.0345	90.1436	90.2810	6	z6:541.7797	1	6	3242.62798	541.44527	2.2059e7	1	1
687.37280	129.7448	130.0347	130.0891	3	z3:687.3728	1	3	2059.09658	687.37280	2.2058e7	1	1
489.77197	71.4253	71.5860	71.8859	1	z1:489.7720	1	1	488.76470	489.77197	2.2058e7	1	1
511.96860	36.7327	36.7649	37.2607	3	z3:511.9686	1	3	1532.88396	511.96860	2.2058e7	1	1
583.30170	67.8073	68.0374	68.2057	2	z2:583.3017	1	2	1164.58884	583.30170	2.2056e7	1	1
651.32324	51.8822	51.9466	52.0383	2	z2:651.3232	1	2	1300.63193	651.32324	2.2056e7	1	1
773.40375	53.0150	53.1126	53.3590	2	z2:773.4037	1	2	1543.78959	772.90207	2.2054e7	1	1
536.54620	84.4320	84.8308	84.9956	4	z4:536.5462	1	4	2141.15235	536.29536	2.2054e7	1	1
556.61334	110.2470	110.2954	110.7800	3	z3:556.6133	1	3	1665.81484	556.27889	2.2051e7	1	1
536.28137	99.8955	99.9885	100.4818	2	z2:536.2814	1	2	1070.54819	536.28137	2.2051e7	1	1
634.30365	45.1318	45.2731	45.3795	3	z3:634.3036	1	3	1898.88577	633.96920	2.2048e7	1	1
646.82184	72.6922	73.0518	73.4134	5	z5:646.8218	1	5	3226.06275	646.21983	2.2047e7	1	1
778.38239	55.0450	55.0860	55.5165	2	z2:778.3824	1	2	1554.75022	778.38239	2.2045e7	1	1
796.90350	104.1724	104.2985	104.6412	2	z2:796.9035	1	2	1591.79245	796.90350	2.2044e7	1	1
672.31555	63.6008	63.6380	63.7344	6	z6:672.3156	1	6	4026.84630	672.14833	2.2043e7	1	1
507.26901	94.8599	95.1261	95.3795	2	z2:507.2690	1	2	1012.52347	507.26901	2.2043e7	1	1
518.28442	37.2508	37.3348	37.4324	3	z3:518.2844	1	3	1551.83144	518.28442	2.2042e7	1	1
571.57849	30.1567	30.1567	30.4973	3	z3:571.5785	1	3	1711.71364	571.57849	2.2042e7	1	1
